2 0.0 0.0
2 26.78 0.004
2 26.78 0.004
2 163.95 0.005
2 239.94 0.006
2 239.94 0.006
2 286.49 0.008
2 308.63 0.013000000000000001
2 377.6 0.014000000000000002
2 405.21 0.018000000000000002
2 405.21 0.018000000000000002
2 521.68 0.019000000000000003
2 543.28 0.024000000000000004
2 543.28 0.024000000000000004
2 671.86 0.025000000000000005
2 723.53 0.027000000000000007
2 788.66 0.02900000000000001
2 788.66 0.02900000000000001
2 849.48 0.03100000000000001
2 866.96 0.03700000000000001
2 971.6 0.03800000000000001
2 971.6 0.03800000000000001
2 1048.56 0.039000000000000014
2 1070.44 0.04400000000000001
2 1092.56 0.049000000000000016
2 1115.61 0.05300000000000002
2 1148.23 0.056000000000000015
2 1279.1 0.05700000000000001
2 1279.1 0.05700000000000001
2 1415.03 0.05800000000000001
2 1415.03 0.05800000000000001
2 1538.54 0.059000000000000004
2 1556.44 0.065
2 1594.24 0.068
2 1627.48 0.071
2 1695.39 0.072
2 1695.39 0.072
2 1828.45 0.073
2 1928.96 0.07399999999999998
2 1928.96 0.07399999999999998
2 2065.91 0.07499999999999998
2 2111.73 0.07699999999999999
2 2111.73 0.07699999999999999
2 2181.93 0.07799999999999999
2 2181.93 0.07799999999999999
2 2311.27 0.07899999999999997
2 2392.69 0.07999999999999997
2 2423.21 0.08299999999999998
2 2469.94 0.08499999999999996
2 2540.97 0.08599999999999997
2 2540.97 0.08599999999999997
2 2613.19 0.08699999999999995
2 2653.23 0.08899999999999995
2 0.0 0.0
2 36.35 0.003
2 162.27 0.004
2 162.27 0.004
2 296.89 0.005
2 349.1 0.006999999999999999
2 366.65 0.012999999999999998
2 382.65 0.019
2 434.49 0.021
2 434.49 0.021
2 561.53 0.022000000000000002
2 583.01 0.027000000000000003
2 605.55 0.031
2 681.57 0.032
2 681.57 0.032
2 799.85 0.033
2 828.87 0.036000000000000004
2 847.51 0.040999999999999995
2 865.48 0.04699999999999999
2 927.09 0.048999999999999995
2 997.2 0.04999999999999999
2 1020.13 0.05399999999999999
2 1020.13 0.05399999999999999
2 1071.37 0.055999999999999994
2 1092.07 0.061
2 1135.8 0.063
2 1135.8 0.063
2 1271.51 0.064
2 1371.34 0.06499999999999999
2 1403.76 0.06799999999999999
2 1430.92 0.072
2 1459.19 0.076
2 1490.87 0.079
2 1490.87 0.079
2 1537.56 0.081
2 1577.44 0.084
2 1600.22 0.08800000000000001
2 1620.48 0.09300000000000001
2 1659.01 0.09600000000000002
2 1681.4 0.10000000000000002
2 1781.1 0.10100000000000002
2 1781.1 0.10100000000000002
2 1849.28 0.10200000000000001
2 1869.4 0.10700000000000001
2 1891.0 0.11200000000000002
2 1913.65 0.11600000000000002
2 1940.26 0.12000000000000002
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
2 0.0 0.0
